,params,mean_train_score,mean_test_score,std_train_score,std_test_score,split0_train_score,split0_test_score,split1_train_score,split1_test_score,split2_train_score,split2_test_score,split3_train_score,split3_test_score,split4_train_score,split4_test_score
0,"{'task_type': 'classification', 'learning_rate': 0.0001, 'graph_conv_layers': [128, 128, 128, 128], 'epochs': 2, 'dropout': 0.0, 'dense_layer_size': 32, 'batch_size': 256}",0.5091314986320501,0.49133490376313926,0.03857070567064862,0.053752917089153494,0.5075467520966818,0.5196531092204469,0.4622508141768682,0.40409959889566077,0.5796971825794338,0.5667291764338178,0.5007702698600612,0.4934625201854457,0.49539247444720536,0.47273011408032506
1,"{'task_type': 'classification', 'learning_rate': 0.01, 'graph_conv_layers': [64, 64, 64], 'epochs': 2, 'dropout': 0.25, 'dense_layer_size': 128, 'batch_size': 256}",0.5041683202898535,0.5059436370266187,0.006924792942746072,0.011070172092008144,0.502506902120123,0.4978902953586498,0.4994590222939189,0.5,0.5,0.5041152263374485,0.5010141976834445,0.5,0.5178614793517807,0.5277126634369954
