,params,mean_train_score,mean_test_score,std_train_score,std_test_score,split0_train_score,split0_test_score,split1_train_score,split1_test_score,split2_train_score,split2_test_score,split3_train_score,split3_test_score,split4_train_score,split4_test_score
10,"{'task_type': 'regression', 'learning_rate': 0.001, 'graph_conv_layers': [32, 32], 'epochs': 100, 'dropout': 0.0, 'dense_layer_size': 64, 'batch_size': 256}",0.1559686554022317,0.6775706299978544,0.02453263827663797,0.031659196377601666,0.11634262216449093,0.7170832741095792,0.1415961832205607,0.7081504828348733,0.18666121054273854,0.631099997322318,0.16455205100729176,0.6595697384506954,0.17069121007607654,0.6719496572718063
11,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [32, 32, 32], 'epochs': 100, 'dropout': 0.0, 'dense_layer_size': 128, 'batch_size': 256}",0.51676032323945,0.95614214084592,0.07885480880703413,0.10888115515968433,0.572704993494949,1.0568827761069561,0.5617452885871108,0.9098825649473697,0.5021036304791182,0.8923324650135449,0.3687414840277562,0.8143965458690748,0.5785062196083162,1.107216352292655
12,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [32, 32, 32], 'epochs': 100, 'dropout': 0.0, 'dense_layer_size': 2048, 'batch_size': 256}",0.01911210281073649,0.5881162393248818,0.003679540305684025,0.045572746822144496,0.015719830964861244,0.6637967651902282,0.01884801793650563,0.5649708821561805,0.024559217242846938,0.5244115679757242,0.01469228265286862,0.5932200205908092,0.02174116525660003,0.5941819607114665
13,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [64, 64, 64], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 256, 'batch_size': 256}",1.2136807852984777,1.452135568971309,0.475739237208191,0.4436637621418755,0.7562040429369485,1.129951745361252,0.8629866652213385,1.0027972828940863,2.100995480886031,2.2718549587513577,1.1073685837741667,1.376176583895918,1.2408491536739037,1.4798972739539307
14,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [128, 128, 128, 128], 'epochs': 100, 'dropout': 0.0, 'dense_layer_size': 1024, 'batch_size': 256}",0.3238243499952599,0.7422530085060589,0.0659331641603741,0.09579684961167373,0.3384676687927854,0.8286604976557941,0.31818194652856274,0.7547269990756389,0.4389425296337024,0.826202823721655,0.24541431280170287,0.5656842205292961,0.27811529221954623,0.7359905015479105
15,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [128, 128, 128, 128], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 1024, 'batch_size': 256}",1.3084599865115387,1.4240177782111882,0.23210585539190162,0.23675631583458254,1.1748830323843562,1.419408861301876,1.6495767313460004,1.7942800924313758,1.51464042153534,1.5554534375123101,1.0421456060128618,1.141354015202213,1.161054141279136,1.2095924846081656
16,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [32, 32], 'epochs': 100, 'dropout': 0.5, 'dense_layer_size': 256, 'batch_size': 256}",3.3894782604094105,3.509561706063592,0.5461329551061617,0.65618327520088,4.1691864182751885,4.6042773765709315,2.7256142137006947,2.8270118542231804,3.865732557259129,3.879255093276952,2.951061009323599,2.966512669279669,3.235797103488441,3.2707515369672286
17,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [32, 32, 32, 32], 'epochs': 100, 'dropout': 0.5, 'dense_layer_size': 32, 'batch_size': 256}",20.908750341970798,21.095402501183596,8.903635984401093,8.518913883879584,20.492969666259746,21.16867420034166,27.815459351361113,27.547514938179535,5.668533654785687,6.18106994035717,19.040040540925812,19.650736637567974,31.526748496521634,30.929016789471646
18,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [128, 128, 128], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 512, 'batch_size': 256}",4.608396060798329,4.723218056120433,1.0284942641016697,0.9449785559846056,3.6011670250028387,3.848909803865872,5.351827586432854,5.386121819730808,3.7186017384672203,3.881496489028794,4.121077204441217,4.250272806023005,6.249306749647513,6.249289361953684
19,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [64, 64, 64, 64], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 2048, 'batch_size': 256}",2.843375244321358,2.8961810096230836,0.5787235244783807,0.5675802788752039,2.219198169533135,2.501744341367064,3.2332337639491846,3.1757487681187553,2.3794647758211744,2.241473962999823,2.6119541864486573,2.7099026366940024,3.7730253258546367,3.852035338935772
20,"{'task_type': 'regression', 'learning_rate': 0.001, 'graph_conv_layers': [64, 64, 64], 'epochs': 100, 'dropout': 0.0, 'dense_layer_size': 512, 'batch_size': 256}",0.04996528291458256,0.5309032792617364,0.005496793074496365,0.02498141649992818,0.043273056475190405,0.5697418417960247,0.05536789486062161,0.546867050594807,0.05007755391191231,0.5028584112763966,0.05673432222176566,0.5072147377317863,0.04437358710342281,0.5278343549096676
21,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [64, 64, 64, 64], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 64, 'batch_size': 256}",6.076287943974856,6.240956478482006,1.6634703615497832,1.6817434728110268,8.436341619752323,8.567005117759235,6.169180538160604,6.384952819341785,4.193938148126062,4.472802643484166,7.299491432156905,7.523622663524682,4.282487981678386,4.256399148300157
22,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [64, 64], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 512, 'batch_size': 256}",2.3893611069106604,2.4884118701201055,0.364145321997402,0.39149873311974187,2.9415428925728433,3.03781800410164,2.49242545430713,2.6191956558476863,1.8386025792680794,1.832758093071536,2.1980340415003763,2.3833485807027572,2.4762005669048714,2.568939016876908
23,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [128, 128, 128], 'epochs': 100, 'dropout': 0.5, 'dense_layer_size': 32, 'batch_size': 256}",70.89586556838569,70.86040936616014,14.15257964281819,14.00938513379153,64.82763098452133,65.43748450871438,94.12753435259339,93.4933487212959,50.910782614823994,50.56698361428129,75.58992430790667,75.79913280624072,69.02345558208303,69.0050971802684
24,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [64, 64], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 256, 'batch_size': 256}",0.8064701561080568,1.046105211925727,0.19283631128542666,0.2092063824280203,0.8096595692088581,1.1735800895399877,0.5170244969529145,0.7297370672125101,1.0632022055018788,1.2784033906822894,0.6874543255580426,0.8701408557465401,0.9550101833185899,1.1786646564473082
25,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [128, 128], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 2048, 'batch_size': 256}",1.926069565309438,2.090502890272757,1.7026790602157,1.6079472351957775,0.9320658691711733,1.341308451079081,0.9382265993436848,1.1469076266367817,5.305623200264017,5.275327289556324,0.9688290875046528,1.013111882402594,1.4856030702636627,1.6758592016890066
26,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [64, 64, 64, 64], 'epochs': 100, 'dropout': 0.25, 'dense_layer_size': 1024, 'batch_size': 256}",1.0371219293514866,1.1818413841159043,0.438093373865025,0.38234148594906997,0.786261769224197,1.2151631296191674,0.9652139640571478,1.0740957840741305,0.8024446050423724,0.818125839898262,0.7322860519956661,0.9059699037260045,1.8994032564380492,1.895852263261956
27,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [32, 32, 32, 32], 'epochs': 100, 'dropout': 0.0, 'dense_layer_size': 512, 'batch_size': 256}",0.3305149491462299,0.7545067638892013,0.1257028109427092,0.14124895058392878,0.46978765532582106,0.8191330060572486,0.16338379768632033,0.5860741647967626,0.21926882416914845,0.6161745741464935,0.33069312576200544,0.7787284611522362,0.46944134278785454,0.9724236132932661
28,"{'task_type': 'regression', 'learning_rate': 0.0001, 'graph_conv_layers': [64, 64, 64, 64], 'epochs': 100, 'dropout': 0.5, 'dense_layer_size': 2048, 'batch_size': 256}",10.042431595510996,10.05019139153889,2.473887714926687,2.618310654806485,7.334622897024142,7.523530862183123,8.788522247047553,8.507197407097276,11.676156662293952,11.518007649268183,14.062758973015773,14.511303855186622,8.350097198173568,8.190917183959249
29,"{'task_type': 'regression', 'learning_rate': 0.01, 'graph_conv_layers': [32, 32, 32, 32], 'epochs': 100, 'dropout': 0.0, 'dense_layer_size': 128, 'batch_size': 256}",0.1335306777917913,0.5854087206144959,0.03366608970245727,0.04428312412753168,0.13853282165417985,0.6594721498370097,0.1887851963938279,0.5978874905185037,0.13575372617019646,0.5242664659428592,0.0845123855365023,0.5655355248972443,0.12006925920425003,0.5798819718768622
