,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_task_type,param_learning_rate,param_l2,param_input_dim,param_hlayers_sizes,param_hidden_dropout,param_epochs,param_batchnorm,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,6.553824043273925,6.226668141428199,0.09440140724182129,0.021235266324054976,regression,0.001,0.0,167,"[128, 64, 32, 16]",0.0,100,True,256,"{'task_type': 'regression', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32, 16]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",-1.11531543498096,-0.796897418213292,-0.9275526727071081,-0.8949335903142573,-0.9166260186153876,-0.930265026966201,0.10341398590249626,13
1,1.719681453704834,0.07531343762197784,0.04407196044921875,0.0007222816211442563,regression,0.0001,0.0001,167,"[32, 16, 8]",0.0,100,False,256,"{'task_type': 'regression', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 167, 'hlayers_sizes': '[32, 16, 8]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",-1.6039968810907492,-1.19480266876485,-1.3146355420018319,-1.2469399591644672,-1.1727802209888467,-1.306631054402149,0.15650889239546878,17
2,3.3544171810150147,0.31758304808915755,0.6381527423858643,0.7043964984559407,regression,0.0001,0.0,167,"[128, 64, 32]",0.0,100,True,256,"{'task_type': 'regression', 'learning_rate': 0.0001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",-9.493286033577016,-19.48488333159696,-16.39423643494429,-9.895452898607656,-8.664020584069313,-12.786375856559047,4.337795510852656,27
3,2.3736634254455566,0.4275804350176301,0.05034027099609375,0.002261117270468336,regression,0.01,0.001,167,"[128, 64, 32]",0.25,100,False,256,"{'task_type': 'regression', 'learning_rate': 0.01, 'l2': 0.001, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",-0.608546509648999,-0.5849909224121888,-0.49841021481814796,-0.5962516905687966,-0.5503374788184682,-0.56770736325332,0.03971182086972406,2
4,3.696480369567871,0.14184654379498496,0.08486709594726563,0.007280600620358657,regression,0.01,0.001,167,"[32, 16, 8]",0.25,100,True,256,"{'task_type': 'regression', 'learning_rate': 0.01, 'l2': 0.001, 'input_dim': 167, 'hlayers_sizes': '[32, 16, 8]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",-0.9268099223901661,-0.6467869251835033,-0.8417555260549304,-0.6786365443032031,-0.713325956192442,-0.7614629748248489,0.10593818326677223,6
5,1.7270360469818116,0.07567351763093778,0.054437875747680664,0.005522730759728815,regression,0.01,0.0,167,"[64, 32]",0.0,100,False,256,"{'task_type': 'regression', 'learning_rate': 0.01, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",-0.6953447909998912,-0.7507716644142565,-0.6040816172627219,-0.5986087424763361,-0.6629759754340406,-0.6623565581174493,0.05721117187862761,5
6,4.30350079536438,0.19076141671577923,0.10298013687133789,0.0061327680215186725,regression,0.001,0.0,167,"[64, 32, 16, 8]",0.25,100,True,256,"{'task_type': 'regression', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[64, 32, 16, 8]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",-1.4465232601593212,-1.0744197878325132,-1.3296432099884925,-1.1604956549152952,-1.5531831093711894,-1.3128530044533622,0.17661900709643436,18
7,4.576774168014526,0.2920509853518921,0.10634284019470215,0.009303035656964213,regression,0.01,0.0001,167,"[64, 32, 16, 8]",0.5,100,True,256,"{'task_type': 'regression', 'learning_rate': 0.01, 'l2': 0.0001, 'input_dim': 167, 'hlayers_sizes': '[64, 32, 16, 8]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",-1.1796929898408002,-0.898798710960848,-1.0403617744046378,-1.032909480849402,-0.9978991276604061,-1.029932416743219,0.09029733558430014,14
8,1.9143916130065919,0.0384467896915647,0.0506561279296875,0.0030258685774493276,regression,0.0001,0.0001,167,"[128, 64]",0.5,100,False,256,"{'task_type': 'regression', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 167, 'hlayers_sizes': '[128, 64]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",-1.5611000806328366,-1.5004538180651807,-1.4104461146666118,-1.9358874894906057,-1.324871166177509,-1.5465517338065486,0.21051651550933043,20
9,2.2256276607513428,0.21340089324945974,0.06401143074035645,0.01026234267918517,regression,0.001,0.0,167,"[128, 64, 32, 16]",0.5,100,False,256,"{'task_type': 'regression', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32, 16]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",-1.540380272200905,-1.2726447468693098,-1.3162444011073808,-1.062521820328228,-1.1216973991365875,-1.2626977279284823,0.16734710722982393,16
