,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_task_type,param_learning_rate,param_l2,param_input_dim,param_hlayers_sizes,param_hidden_dropout,param_epochs,param_batchnorm,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.8815624713897705,1.9825314860832244,0.12558293342590332,0.026782443897838813,classification,0.001,0.0,300,"[256, 128, 64, 32]",0.0,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 300, 'hlayers_sizes': '[256, 128, 64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.6822287619501242,0.6414962746232097,0.6265566545380004,0.6708689933206922,0.7302555168408826,0.6702812402545818,0.03600115615606877,1
1,1.9236443042755127,0.10546160496496791,0.05767526626586914,0.0019245556757542857,classification,0.0001,0.0001,300,"[64, 32, 16]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 300, 'hlayers_sizes': '[64, 32, 16]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.6754754533392304,0.635789133467152,0.6266762329387247,0.6765318847264217,0.7317329370772698,0.6692411283097597,0.0372237944804993,11
2,3.2057626247406006,0.10996472719991433,0.09293360710144043,0.008711928788637358,classification,0.0001,0.0,300,"[256, 128, 64]",0.0,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0, 'input_dim': 300, 'hlayers_sizes': '[256, 128, 64]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.6743697478991597,0.6334671520430035,0.616213122875348,0.6742428124839851,0.6687845870055339,0.6534154844614061,0.024045871727370164,18
3,2.263877820968628,0.13581056172095407,0.06485357284545898,0.00619563509618173,classification,0.01,0.001,300,"[256, 128, 64]",0.25,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.001, 'input_dim': 300, 'hlayers_sizes': '[256, 128, 64]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.6755690130303134,0.6358997040111591,0.6266847742530621,0.6766343804984711,0.5,0.6229575743586011,0.06472884801637109,20
4,3.685700464248657,0.1673076283557777,0.10201067924499511,0.0070757535942933495,classification,0.01,0.001,300,"[64, 32, 16]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.001, 'input_dim': 300, 'hlayers_sizes': '[64, 32, 16]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.6755690130303132,0.6358997040111591,0.6266847742530619,0.6766002152411213,0.7316133770581402,0.6692734167187592,0.0371676857810151,7
5,1.6536787509918214,0.02050832041298334,0.05143008232116699,0.0017853730713528573,classification,0.01,0.0,300,"[128, 64]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.0, 'input_dim': 300, 'hlayers_sizes': '[128, 64]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.5,0.6357721226142279,0.6266676916243872,0.6767112523275081,0.7316646170663388,0.6341631367264924,0.07664906861641038,19
6,4.120793437957763,0.1946923132068692,0.11204628944396973,0.005645419203208856,classification,0.001,0.0,300,"[128, 64, 32, 16]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 300, 'hlayers_sizes': '[128, 64, 32, 16]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.6754074099275338,0.6326081039703331,0.6266420676813748,0.6764977194690719,0.7316048370567739,0.6685520276210175,0.037773528966203944,14
7,4.515638446807861,0.2959380975857865,0.11611175537109375,0.010081148027030043,classification,0.01,0.0001,300,"[128, 64, 32, 16]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.0001, 'input_dim': 300, 'hlayers_sizes': '[128, 64, 32, 16]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.6755605076038512,0.6359167148640833,0.626701856881737,0.6766343804984711,0.7316646170663388,0.6692956153828963,0.03717896712403643,3
8,1.8641248226165772,0.07803297665971919,0.050812911987304685,0.004304272073295585,classification,0.0001,0.0001,300,"[256, 128]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 300, 'hlayers_sizes': '[256, 128]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,27
9,2.1108118057250977,0.05075609953871323,0.0705331802368164,0.012082117562669166,classification,0.001,0.0,300,"[256, 128, 64, 32]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 300, 'hlayers_sizes': '[256, 128, 64, 32]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,27
