,params,mean_train_score,mean_test_score,std_train_score,std_test_score,split0_train_score,split0_test_score,split1_train_score,split1_test_score,split2_train_score,split2_test_score,split3_train_score,split3_test_score,split4_train_score,split4_test_score
10,"{'task_type': 'regression', 'n_weave': 2, 'n_hidden': 128, 'n_graph_feat': 256, 'learning_rate': 0.0001, 'fully_connected_layer_sizes': [1024], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",29.639129709540953,29.63899580240568,0.12456486147720687,0.41439604174763295,29.46161596190157,30.21274495548981,29.718228891141777,29.270757250203328,29.691413385204697,29.6682733784086,29.528000147036227,29.94904337935678,29.796390162420487,29.094160048569872
11,"{'task_type': 'regression', 'n_weave': 4, 'n_hidden': 64, 'n_graph_feat': 128, 'learning_rate': 0.0001, 'fully_connected_layer_sizes': [1024], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",29.746410097816817,29.746731730104962,0.0750868418585387,0.4655533672320728,29.626291579680686,30.379351830112398,29.802437838688643,29.354341953993796,29.72804871892943,29.704891502448266,29.728957884790475,30.151566364435656,29.84631446699486,29.143506999534683
12,"{'task_type': 'regression', 'n_weave': 2, 'n_hidden': 128, 'n_graph_feat': 256, 'learning_rate': 0.01, 'fully_connected_layer_sizes': [2048], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",14.200006662547935,14.2013570376687,1.4155313262242994,1.4884868008061045,15.648277554385245,16.21036733038631,15.553031581282724,15.228424084988756,11.808160348007563,11.795446688393982,13.617309406622818,13.889091171000171,14.373254422441324,13.883455913574286
13,"{'task_type': 'regression', 'n_weave': 2, 'n_hidden': 64, 'n_graph_feat': 256, 'learning_rate': 0.01, 'fully_connected_layer_sizes': [512], 'epochs': 100, 'dropouts': 0.0, 'batch_size': 256}",15.90644321236356,15.90372774320042,1.8907177215754611,1.9250294002700659,17.556544814612828,18.14895633615172,16.933046435690237,16.594360020343025,17.177121937560777,17.160703094263038,12.401122375098565,12.65823570967739,15.464380498855402,14.956383555566934
14,"{'task_type': 'regression', 'n_weave': 2, 'n_hidden': 128, 'n_graph_feat': 256, 'learning_rate': 0.001, 'fully_connected_layer_sizes': [256], 'epochs': 100, 'dropouts': 0.5, 'batch_size': 256}",22.07783931582251,22.08318028309147,1.3079687160165372,1.5094148096285167,21.20525516649324,21.851101415476375,22.435462119937977,22.045978046303883,21.300843547551956,21.28198789554727,24.488232028489236,24.86803418983635,20.959403716640132,20.368799868293472
15,"{'task_type': 'regression', 'n_weave': 4, 'n_hidden': 128, 'n_graph_feat': 256, 'learning_rate': 0.0001, 'fully_connected_layer_sizes': [256], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",29.600618452775628,29.600577638129757,0.1137771127257309,0.42406409874545803,29.438593258777708,30.189451804306284,29.65753179852382,29.21051067705368,29.61878459587591,29.59567873955155,29.519341399719934,29.940317065445637,29.768841210980764,29.066929904291637
16,"{'task_type': 'regression', 'n_weave': 3, 'n_hidden': 128, 'n_graph_feat': 128, 'learning_rate': 0.001, 'fully_connected_layer_sizes': [1024], 'epochs': 100, 'dropouts': 0.0, 'batch_size': 256}",24.501739733138145,24.491301419690362,1.7316479456769167,1.4290743415622718,23.44022169300022,24.11641990791058,23.384013722791227,22.986468203584355,24.681966922414666,24.661294163572457,23.20055533226315,23.569123294491547,27.801940995221443,27.123201528892874
17,"{'task_type': 'regression', 'n_weave': 4, 'n_hidden': 32, 'n_graph_feat': 256, 'learning_rate': 0.01, 'fully_connected_layer_sizes': [512], 'epochs': 100, 'dropouts': 0.0, 'batch_size': 256}",17.47888610282236,17.48280938958346,1.5160009428086807,1.6333155943645692,18.1802065111768,18.78214264624152,18.83694759664222,18.479809793387812,14.660095845999498,14.645321422699588,18.5372595369643,18.862115653767365,17.17992102332898,16.644657431821017
18,"{'task_type': 'regression', 'n_weave': 2, 'n_hidden': 128, 'n_graph_feat': 128, 'learning_rate': 0.001, 'fully_connected_layer_sizes': [256], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",21.228915623813112,21.229996112468662,0.20704521534056855,0.5238674077058255,21.549637178321007,22.200266385660893,21.28945557320944,20.909954101619174,21.048491626236892,21.029777494017104,20.962529201956027,21.310762591956696,21.29446453934218,20.699219989089457
19,"{'task_type': 'regression', 'n_weave': 2, 'n_hidden': 64, 'n_graph_feat': 128, 'learning_rate': 0.001, 'fully_connected_layer_sizes': [512], 'epochs': 100, 'dropouts': 0.25, 'batch_size': 256}",20.18577015640387,20.185485916169775,5.955934360054738,5.6596508817804825,8.525862636686842,9.182727790090293,21.957186202891126,21.571834846767395,25.423577317807464,25.402523807211665,22.398515278357053,22.759919807934654,22.623709346276865,22.01042332884487
