,params,mean_train_score,mean_test_score,std_train_score,std_test_score,split0_train_score,split0_test_score,split1_train_score,split1_test_score,split2_train_score,split2_test_score,split3_train_score,split3_test_score,split4_train_score,split4_test_score
10,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 75, 'learning_rate': 0.0001, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9966810718594102,0.7893875152965328,0.0010171550141492033,0.006174072900908646,0.9984567901234568,0.7823545687210348,0.9968760976752052,0.7974423086940667,0.9953480253771667,0.7915820180236496,0.9963351199691243,0.7935354482471219,0.9963893261520981,0.7820232327967911
11,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9932677058406855,0.7795770044328989,0.011667198446488959,0.006756326369264715,0.9989711934156378,0.7780746351248531,0.999486125385406,0.7835078397666302,0.9989722507708119,0.789680679272803,0.9989722507708119,0.7771787258425794,0.9699367088607596,0.7694431421576288
12,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.001, 'kernel_sizes': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 20], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9992750491857535,0.7907760732764768,0.0002528491992180812,0.011213167595356904,0.999485596707819,0.774581517603929,0.999486125385406,0.7894202219096733,0.9989722507708119,0.8084596551544512,0.9994725738396624,0.7958014273063501,0.9989586992250684,0.7856175444079804
13,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 32, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9985530201516907,0.7812944859041329,0.0011427995099128436,0.017870372553366588,0.998945147679325,0.7947101750017292,0.999486125385406,0.7868416940146897,0.999486125385406,0.803406782309736,0.9964028776978417,0.7555868104391311,0.9984448246104743,0.7659269677553785
14,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 64, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9993751137995238,0.7832391844012513,0.00021504554929977044,0.006531305579503233,0.999485596707819,0.7863318807498096,0.9994725738396624,0.7935875397197478,0.999486125385406,0.7834557482940043,0.999486125385406,0.7751211126738553,0.998945147679325,0.7776996405688389
15,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 64, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9992723388766048,0.7776382622967899,0.0002563493527050876,0.012781639488740792,0.9989581705474814,0.7876547693159023,0.9994725738396624,0.7850966296817211,0.999486125385406,0.7873626087409491,0.999486125385406,0.7541282492056051,0.9989586992250684,0.7739490545397718
16,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 75, 'learning_rate': 0.0001, 'kernel_sizes': [3, 4, 5, 7], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9778661994388148,0.7868031804832893,0.005018265890668911,0.013184801919316274,0.9746509871334064,0.7683129279933596,0.9721819289595449,0.80335469083711,0.9781055806349496,0.7895244048549253,0.9774155359256899,0.7974944001666928,0.9869769645404833,0.775329478564359
17,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.01, 'kernel_sizes': [3, 5, 7], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9971028013166453,0.7772138875866019,0.0013276762383311244,0.006110653359272564,0.995845705058082,0.7863924050632911,0.9994725738396624,0.7728551336146273,0.9958890030832477,0.7802781684638225,0.9974170753812862,0.7686357243319268,0.9968896492209488,0.7779080064593425
18,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 64, 'learning_rate': 0.001, 'kernel_sizes': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 20], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9992723388766048,0.8002994405717423,0.00025613171470241915,0.015012802146564419,0.999485596707819,0.8028463719997233,0.999486125385406,0.8165859248840964,0.9989586992250684,0.816169193103089,0.9994725738396624,0.783716205657134,0.9989586992250684,0.7821795072146689
19,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 32, 'learning_rate': 0.01, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9993697989167437,0.787038040438354,0.00021239047770346567,0.009613852170018974,0.9994725738396624,0.7951943695095801,0.9994725738396624,0.781346043652654,0.999486125385406,0.7999687451164245,0.9994725738396624,0.7855654529353545,0.998945147679325,0.7731155909777568
20,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 32, 'learning_rate': 0.001, 'kernel_sizes': [3, 5, 7], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9992670239938247,0.7727492000543117,0.00025736177762255695,0.018395213430588687,0.9994725738396624,0.742633326416269,0.9994725738396624,0.7975464916393186,0.999486125385406,0.7776475490962129,0.998945147679325,0.7644163150492266,0.9989586992250684,0.7815023180705318
21,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 32, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'g': 34, 'i': 35, 'u': 36, 'e': 37, 't': 38, 'G': 39, 'R': 40, '9': 41, 'A': 42, '%': 43, '0': 44, 'a': 45, 'Z': 46, 'B': 47, 'h': 48, 'p': 49, 'b': 50}, 'batch_size': 256}",0.9990614741479872,0.7825011720581341,0.0003846440493369565,0.018142877186184275,0.9994725738396624,0.7885021097046414,0.9994725738396624,0.7734281398135125,0.9989722507708119,0.8062457675678493,0.9984448246104743,0.7527999166536439,0.998945147679325,0.7915299265510236
