,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_task_type,param_learning_rate,param_l2,param_input_dim,param_hlayers_sizes,param_hidden_dropout,param_epochs,param_batchnorm,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.267402458190918,3.1338954602921123,0.1047752857208252,0.021946796858945284,classification,0.001,0.0,167,"[128, 64, 32, 16]",0.0,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32, 16]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8514357159867997,0.8086364100295987,0.8348793112284119,0.8544901689471975,0.8404215344674455,0.8379726281318908,0.01631112095121139,13
1,1.8356420993804932,0.15731637738696921,0.055712127685546876,0.004775978335789254,classification,0.0001,0.0001,167,"[32, 16, 8]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 167, 'hlayers_sizes': '[32, 16, 8]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.7726754669479128,0.8100227945429184,0.756307760638207,0.7876800081996618,0.8384914941586391,0.7930355048974678,0.028799148104662217,25
2,3.024351406097412,0.08175115195415308,0.14549655914306642,0.1107651629777274,classification,0.0001,0.0,167,"[128, 64, 32]",0.0,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.865656789031402,0.8339570646072194,0.8306428193170364,0.8363313346657784,0.8717974994875999,0.8476771014218072,0.017390775541600657,8
3,1.967616605758667,0.1295712304941996,0.05319657325744629,0.002599244626847632,classification,0.01,0.001,167,"[128, 64, 32]",0.25,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.001, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8572704385397885,0.8353604599734631,0.8418319410990963,0.8395257862279848,0.8658963585434174,0.8479769968767501,0.011626119351334787,7
4,3.0930638313293457,0.08474727525412773,0.12991652488708497,0.09033380493398849,classification,0.01,0.001,167,"[32, 16, 8]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.001, 'input_dim': 167, 'hlayers_sizes': '[32, 16, 8]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8525244105739461,0.8281563637600791,0.8375271186730213,0.8242880814499736,0.8516943362710938,0.8388380621456228,0.011662925097269322,12
5,1.45304594039917,0.03553990998119955,0.047017908096313475,0.003196911687786697,classification,0.01,0.0,167,"[64, 32]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8342802708127787,0.8343057870921649,0.8356821947761321,0.8369975571840995,0.8485686957709913,0.8379669011272334,0.005395415822946327,14
6,3.7288801670074463,0.22274364365529042,0.09726529121398926,0.006320741287796169,classification,0.001,0.0,167,"[64, 32, 16, 8]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[64, 32, 16, 8]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8696543394685811,0.8521756880890008,0.8524744187635594,0.8690958164642375,0.8696454191432671,0.8626091363857291,0.008399887196923419,1
7,3.7522082328796387,0.11011329983642486,0.15168018341064454,0.10281648289318741,classification,0.01,0.0001,167,"[64, 32, 16, 8]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.0001, 'input_dim': 167, 'hlayers_sizes': '[64, 32, 16, 8]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8600772292722756,0.8659970060898853,0.8389620594817131,0.8408240660072772,0.8656657785065245,0.8543052278715351,0.011968544859389967,4
8,1.649402904510498,0.05211612162289694,0.05086283683776856,0.003232310180679328,classification,0.0001,0.0001,167,"[128, 64]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 167, 'hlayers_sizes': '[128, 64]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8120726023202802,0.7763583166059946,0.7510377696920001,0.7666000444148346,0.8104119696659152,0.7832961405398049,0.02421094156907108,26
9,2.011085271835327,0.21400720255991718,0.056885480880737305,0.0024356309140722877,classification,0.001,0.0,167,"[128, 64, 32, 16]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32, 16]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8636495083863505,0.8404892321300992,0.8359896820922803,0.8510223953261927,0.8757429801188767,0.8533787596107599,0.014695026557355743,5
10,3.1967829704284667,0.1780655817416357,0.08513879776000977,0.005245809761205811,classification,0.0001,0.01,167,"[64, 32, 16]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.01, 'input_dim': 167, 'hlayers_sizes': '[64, 32, 16]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.7734239444765761,0.6979723063314395,0.7111498317361076,0.7546592869710791,0.7903258864521417,0.7455062511934687,0.035529747646142786,29
11,3.1806562900543214,0.18380923251241707,0.08361959457397461,0.0010795528602069472,classification,0.01,0.01,167,"[128, 64, 32]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.01, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8223641683394005,0.7679039227026843,0.8228873058986317,0.7892857752951024,0.8642481382797021,0.8133378621031042,0.03288546192685608,20
12,3.1517629623413086,0.20519571458984048,0.08547616004943848,0.0034064782390176435,classification,0.0001,0.0001,167,"[128, 64, 32]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.7963885959241997,0.7697240839655701,0.742171885409727,0.7616802473564632,0.8025722484115597,0.7745074122135039,0.022358103284849006,27
13,3.001018524169922,0.08544379964104148,0.08246173858642578,0.0030399024230773216,classification,0.0001,0.0,167,"[128, 64, 32]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8529156601912019,0.8233593032354642,0.8091528724440116,0.8243051640786485,0.8537097765935643,0.8326885553085781,0.017676380154908584,16
14,2.145580291748047,0.16255691191922741,0.05391840934753418,0.0016412068369536887,classification,0.0001,0.0001,167,"[128, 64, 32, 16]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 167, 'hlayers_sizes': '[128, 64, 32, 16]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.6227928418330895,0.5241043785935426,0.5928867934197715,0.5748817027964264,0.6180740588918494,0.5865479551069359,0.035729734383455974,30
