,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_task_type,param_learning_rate,param_l2,param_input_dim,param_hlayers_sizes,param_hidden_dropout,param_epochs,param_batchnorm,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,5.588181114196777,3.3053465562659423,0.45306596755981443,0.6960526129512938,classification,0.001,0.0,1024,"[512, 256, 128, 64]",0.0,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128, 64]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8007859014050964,0.8012877215663593,0.8444797485437059,0.8466919489571055,0.9047789847646375,0.8396048610473809,0.038201498795653634,13
1,2.0882356643676756,0.10367707289767909,0.058454704284667966,0.001466052002847978,classification,0.0001,0.0001,1024,"[128, 64, 32]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 1024, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8276290273194298,0.8203143605620387,0.8471104733596405,0.8514665436717402,0.8957095033135204,0.848445981645274,0.026341911661823397,7
2,3.366644334793091,0.04248287265928873,0.16131806373596191,0.12349524804483543,classification,0.0001,0.0,1024,"[512, 256, 128]",0.0,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8284285374068656,0.8194978396216785,0.8352551290592596,0.837920019132544,0.9124991459998634,0.8467201342440422,0.03350045550972628,8
3,2.412460374832153,0.17334385276749364,0.06194348335266113,0.002063804332055023,classification,0.01,0.001,1024,"[512, 256, 128]",0.25,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.7622733303847855,0.7847616779505325,0.7766787953330258,0.822135670236936,0.8398408143745304,0.7971380576559619,0.02910570893559857,25
4,3.640801286697388,0.08586305625669768,0.1673408031463623,0.13092122370236434,classification,0.01,0.001,1024,"[128, 64, 32]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.7593304528289049,0.7598067567107814,0.764823451032645,0.8121423324621193,0.8468777755004441,0.788596153706979,0.03521823957149872,27
5,1.8122805595397948,0.021529368900281565,0.053488874435424806,0.0020367444707827284,classification,0.01,0.0,1024,"[256, 128]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.0, 'input_dim': 1024, 'hlayers_sizes': '[256, 128]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.7763583166059946,0.8133824379954411,0.808759971984489,0.8038999641264798,0.8332308533169366,0.8071263088058682,0.018332124241068497,23
6,4.370115423202515,0.19888358436708656,0.10613102912902832,0.004894829170323805,classification,0.001,0.0,1024,"[256, 128, 64, 32]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 1024, 'hlayers_sizes': '[256, 128, 64, 32]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.7849658081856224,0.8153982240669547,0.8220160918362117,0.8289687217068962,0.8507036961125913,0.8204105083816554,0.021330484769407628,18
7,4.274535751342773,0.06144022552774039,0.1704324722290039,0.11675444568997645,classification,0.01,0.0001,1024,"[256, 128, 64, 32]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.0001, 'input_dim': 1024, 'hlayers_sizes': '[256, 128, 64, 32]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.7638298234273466,0.7909536284149287,0.8225456533251337,0.8295666137105178,0.8331625333060053,0.8080116504367865,0.02665119338409375,22
8,2.060414981842041,0.025546455315657742,0.05595211982727051,0.0016123085517292933,classification,0.0001,0.0001,1024,"[512, 256]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 1024, 'hlayers_sizes': '[512, 256]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8499132446500868,0.8286496784948797,0.8571892242778318,0.853055228138506,0.9065553050488488,0.8590725361220308,0.02570529552562515,1
9,2.3684170246124268,0.18037515097242734,0.0682218074798584,0.004680152507805361,classification,0.001,0.0,1024,"[512, 256, 128, 64]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128, 64]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8154492566257272,0.8205355016500528,0.8374758707869966,0.8407728181212526,0.8878697820591652,0.8404206458486388,0.025609394729743457,12
