,params,mean_train_score,mean_test_score,std_train_score,std_test_score,split0_train_score,split0_test_score,split1_train_score,split1_test_score,split2_train_score,split2_test_score,split3_train_score,split3_test_score,split4_train_score,split4_test_score
10,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 75, 'learning_rate': 0.0001, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9956869829630947,0.802240766286878,0.0011717227071106429,0.019494421792778587,0.9938815122913667,0.8240312319259687,0.9958881245667359,0.7942027013234444,0.9969029560948482,0.7770204479065238,0.9968837793524015,0.7898238780983619,0.9948785425101213,0.8261255721800915
11,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9967449555494884,0.7939172833000191,0.0032225993042579526,0.005928563581628,0.9994736842105263,0.8023764161535059,0.9910526315789474,0.7877045555064132,0.9989484752891693,0.7992022412408821,0.9989868287740628,0.7879960368301475,0.9952631578947368,0.7923071667691467
12,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.001, 'kernel_sizes': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 20], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9996921025969179,0.8104098479046984,0.0002515003867428816,0.008422291171798822,0.9994934143870314,0.8202122954444936,1.0,0.8040945122988467,0.9994934143870314,0.8003980252481251,1.0,0.8067015152291636,0.9994736842105263,0.8206428913028626
13,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 32, 'learning_rate': 0.001, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9990843024090503,0.7776118235472926,0.000591484005735263,0.013823105209222345,0.9984802431610943,0.7646038172353962,1.0,0.776596468546933,0.9984802431610943,0.7667537880729085,0.9994934143870314,0.7766787953330258,0.9989676113360323,0.8034262485481997
14,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 64, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9996882672484284,0.7811009656846053,0.0002546278876620539,0.01404711347884144,0.9994934143870314,0.7836219508046133,1.0,0.760895451297928,0.9994742376445847,0.7693503476314936,1.0,0.796409231452536,0.9994736842105263,0.7952278472364556
15,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 64, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9995830040905338,0.7860302084317734,0.00039285120238532345,0.005181413735795737,0.9994934143870314,0.7910301772530874,1.0,0.7809087197632089,0.9994742376445847,0.778788499974376,1.0,0.7883974786040076,0.9989473684210526,0.7910261665641867
16,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [128, 128, 128, 128, 64, 64, 64, 64, 32, 32, 32, 32], 'n_embedding': 75, 'learning_rate': 0.0001, 'kernel_sizes': [3, 4, 5, 7], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9735161058433514,0.80794438920571,0.006104838530120349,0.008782385580907966,0.9777630245827335,0.8142159697887252,0.9804340638831122,0.8024529649916645,0.9628434634475308,0.8005432275918617,0.9750622445098585,0.8003126121047507,0.9714777327935223,0.8221971715515474
17,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 75, 'learning_rate': 0.01, 'kernel_sizes': [3, 5, 7], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9955226322115728,0.7901311324059141,0.005384933857526157,0.016767526366451464,0.998460512984589,0.8042476099751641,0.9979736575481256,0.798174735481237,0.9989676520316161,0.7746545038350501,0.9848024316109423,0.7658142434957892,0.9974089068825911,0.807764569242331
18,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 64, 'learning_rate': 0.001, 'kernel_sizes': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 15, 20], 'epochs': 100, 'dropout': 0.25, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9996961511799138,0.7933488186539477,0.0002480915933654899,0.015033806203511395,0.9994934143870314,0.7798795631612969,1.0,0.8050471200625999,0.9994934143870314,0.7713746391294694,1.0,0.8003724013051129,0.999493927125506,0.810070369611259
19,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 32, 'learning_rate': 0.01, 'kernel_sizes': [1, 2, 3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9996883697961234,0.7916602046608154,0.0002545494840218525,0.013261012265490972,0.9994736842105263,0.7855696934644303,1.0,0.7942027013234444,0.9994742376445847,0.7718017048463417,1.0,0.7942141136678111,0.999493927125506,0.8125128100020497
20,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [32, 32, 32, 32, 64, 64, 64, 64, 128, 128, 128, 128], 'n_embedding': 32, 'learning_rate': 0.001, 'kernel_sizes': [3, 5, 7], 'epochs': 100, 'dropout': 0.0, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9995869501258348,0.7658603175756256,0.00038634922766918453,0.02068514393404031,0.9994934143870314,0.7524920899533903,1.0,0.7446245704759636,0.9989676520316161,0.7565212934966433,1.0,0.7727156254804489,0.9994736842105263,0.8029480084716815
21,"{'task_type': 'classification', 'seq_length': 484, 'num_filters': [100, 200, 200, 200, 200, 100, 100, 100, 100, 100, 160, 160], 'n_embedding': 32, 'learning_rate': 0.01, 'kernel_sizes': [3, 4, 5, 7, 10, 15], 'epochs': 100, 'dropout': 0.5, 'char_dict': {'#': 1, '(': 2, ')': 3, '+': 4, '-': 5, '/': 6, '1': 7, '2': 8, '3': 9, '4': 10, '5': 11, '6': 12, '7': 13, '8': 14, '=': 15, 'C': 16, 'F': 17, 'H': 18, 'I': 19, 'N': 20, 'O': 21, 'P': 22, 'S': 23, '[': 24, '\\': 25, ']': 26, '_': 27, 'c': 28, 'Cl': 29, 'Br': 30, 'n': 31, 'o': 32, 's': 33, 'e': 34, 'i': 35, 'g': 36, 'Z': 37, 'B': 38, 'T': 39, 'G': 40, 'u': 41, 'A': 42, '9': 43, '%': 44, '0': 45, 'b': 46, 't': 47, 'R': 48, 'h': 49, 'a': 50, 'd': 51}, 'batch_size': 256}",0.9988505507678183,0.8048083604786596,0.0010166197652361551,0.009616218663558579,0.998460512984589,0.7985574796720308,1.0,0.8076072534276868,0.9973711882229233,0.8029091716633354,1.0,0.7933856061770785,0.9984210526315789,0.8215822914531666
