,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_task_type,param_learning_rate,param_l2,param_input_dim,param_hlayers_sizes,param_hidden_dropout,param_epochs,param_batchnorm,param_batch_size,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score,split0_train_score,split1_train_score
0,0.0,0.0,0.0,0.0,0.0,9.190297722816467,4.068607211112976,0.1109459400177002,0.02891850471496582,regression,0.0001,0.001,639.0,"[128, 64, 32]",0.25,10.0,False,256.0,"{'task_type': 'regression', 'learning_rate': '1e-4', 'l2': '1e-3', 'input_dim': 639, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.25, 'epochs': 10, 'batchnorm': False, 'batch_size': 256}",-31.448409152444345,-6.696744226175514,-19.07257668930993,12.375832463134415,1.0,,,,
1,1.0,1.0,1.0,1.0,,0.6198188066482544,0.10987603664398192,0.05992233753204345,0.009774327278137207,classification,0.0001,0.001,639.0,"[128, 64, 32]",0.25,10.0,False,256.0,"{'task_type': 'classification', 'learning_rate': '1e-4', 'l2': '1e-3', 'input_dim': 639, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.25, 'epochs': 10, 'batchnorm': False, 'batch_size': 256}",0.6818721160184575,0.7018567347835639,0.6918644254010108,0.009992309382553244,1.0,,,,
2,2.0,2.0,2.0,,,0.628541111946106,0.048679709434509284,0.06009030342102052,0.0001666545867919922,classification,0.0001,0.001,1663.0,"[128, 64, 32]",0.25,10.0,False,256.0,"{'task_type': 'classification', 'learning_rate': '1e-4', 'l2': '1e-3', 'input_dim': 1663, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.25, 'epochs': 10, 'batchnorm': False, 'batch_size': 256}",0.7519501208525599,0.7781916062403867,0.7650708635464734,0.013120742693913444,1.0,,,,
3,3.0,3.0,,,,1.1226123571395874,0.0823289155960083,0.13005948066711426,0.02897930145263672,classification,0.0001,0.001,300.0,"[64, 32, 16]",0.25,10.0,False,256.0,"{'task_type': 'classification', 'learning_rate': '1e-4', 'l2': '1e-3', 'input_dim': 300, 'hlayers_sizes': '[64, 32, 16]', 'hidden_dropout': 0.25, 'epochs': 10, 'batchnorm': False, 'batch_size': 256}",0.3451260711931444,0.6845432322566469,0.5148346517248956,0.16970858053175128,1.0,,,,
4,4.0,,,,,1.013713836669922,0.08410954475402832,0.09480726718902588,0.004227042198181152,classification,0.0001,0.001,300.0,"[64, 32, 16]",0.25,10.0,False,256.0,"{'task_type': 'classification', 'learning_rate': '1e-4', 'l2': '1e-3', 'input_dim': 300, 'hlayers_sizes': '[64, 32, 16]', 'hidden_dropout': 0.25, 'epochs': 10, 'batchnorm': False, 'batch_size': 256}",0.3252024093010225,0.6506391278115311,0.4879207685562768,0.1627183592552543,1.0,,,,
5,,,,,,,,,,,,,,,,,,,"{'task_type': 'classification', 'n_weave': 2, 'n_hidden': 128, 'n_graph_feat': 128, 'learning_rate': '1e-3', 'fully_connected_layer_sizes': [1024], 'epochs': 10, 'dropouts': 0.5, 'batch_size': 256}",0.6234769830806416,0.6099318831026147,0.6167044330916281,0.006772549989013443,,0.6138746978686003,0.017456328279498945,0.6313310261480992,0.5964183695891013
