,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_task_type,param_learning_rate,param_l2,param_input_dim,param_hlayers_sizes,param_hidden_dropout,param_epochs,param_batchnorm,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,3.8832912921905516,0.20367158875004318,0.09630751609802246,0.0008911783132599983,classification,0.0001,0.01,1024,"[256, 128, 64]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[256, 128, 64]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8827903437781006,0.8467121598860934,0.8545085169557742,0.8796513344098904,0.8509315691687936,0.8629187848397304,0.015178522375832828,2
11,3.9136836528778076,0.18810644656987513,0.1006852149963379,0.002955435500986371,classification,0.01,0.01,1024,"[512, 256, 128]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8269004634433148,0.8494382802868503,0.8398360854994703,0.8704485075793094,0.8457224219062006,0.8464691517430291,0.014221912428676436,23
12,3.9072341918945312,0.22791049794371923,0.10220489501953126,0.007845990213328501,classification,0.0001,0.0001,1024,"[512, 256, 128]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8872691429757211,0.85008074178257,0.8480839019985762,0.8756923824903197,0.8550641593304509,0.8632380657155275,0.015505994178002268,1
13,3.7211052417755126,0.07299811403587934,0.09651432037353516,0.009750085873390697,classification,0.0001,0.0,1024,"[512, 256, 128]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8741440132807636,0.8479797190533243,0.8555156187598756,0.8688510357521142,0.8599260301088711,0.8612832833909898,0.009324828845102308,4
14,2.7127111911773683,0.19317446378859726,0.08301224708557128,0.016186916902458468,classification,0.0001,0.0001,1024,"[512, 256, 128, 64]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.0001, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128, 64]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8832053676419728,0.8427705717907312,0.8349742147210502,0.8602906704172526,0.8281502318070533,0.8498782112756121,0.019818533754926138,17
15,2.105847930908203,0.014975038666121729,0.06237397193908691,0.006209223296429725,classification,0.01,0.01,1024,"[256, 128, 64]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[256, 128, 64]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8706163104378503,0.839176260179542,0.8059592644684065,0.8614540466392319,0.8272473129482036,0.8408906389346468,0.02330557720087776,29
16,3.6933366775512697,0.2485012870200659,0.10181875228881836,0.0050112504197454945,classification,0.001,0.001,1024,"[128, 64, 32]",0.0,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8841737566576744,0.845027868937855,0.8365195950756195,0.8642148946884061,0.8590925665468563,0.8578057363812823,0.016458307588956254,7
17,3.220461702346802,0.2850265303964577,0.08424835205078125,0.0047273227068657464,classification,0.01,0.01,1024,"[64, 32]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[64, 32]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8787265684443523,0.8405480022920249,0.851504575367679,0.8473980309423348,0.8277855914986716,0.8491925537090126,0.016815529029878543,19
18,2.1167189121246337,0.0798849340871288,0.0639416217803955,0.0019733188311235783,classification,0.0001,0.001,1024,"[128, 64, 32]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8826520024901432,0.8346443020610859,0.8115677796877985,0.859439843031029,0.8422149294160546,0.8461037713372223,0.023886403058716518,24
19,1.934117078781128,0.01803141378024253,0.05645112991333008,0.004216138787694514,classification,0.0001,0.01,1024,"[256, 128]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[256, 128]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8839143667427545,0.8405653661162333,0.826153392023059,0.8564532652671425,0.8341928426316613,0.8482558465561703,0.020416453171822415,21
20,1.9753554344177247,0.010428092548856786,0.05789008140563965,0.005239453773027108,classification,0.001,0.001,1024,"[512, 256]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[512, 256]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8808016877637131,0.8552725252209548,0.8248337413832021,0.866368008890278,0.8399923599173482,0.8534536646350993,0.019587289971120952,12
21,2.028653860092163,0.21672391777348826,0.06929578781127929,0.01961086631930767,classification,0.001,0.01,1024,"[64, 32]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8772393995988104,0.8361375909430293,0.8256324772968,0.8451841433557326,0.8312409925161919,0.8430869207421129,0.018243173796924562,27
22,3.0326394557952883,0.027768718078392627,0.07787899971008301,0.005681761746273808,classification,0.001,0.01,1024,"[512, 256]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[512, 256]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8613560904752023,0.8355472209199354,0.848431178482749,0.8586497890295357,0.8413380562935181,0.8490644670401881,0.009856742102808515,20
23,2.0427226066589355,0.033058476425490896,0.05491294860839844,0.0005912913543994532,classification,0.0001,0.001,1024,"[128, 64]",0.25,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[128, 64]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8841737566576744,0.8407390043583198,0.8293830633258669,0.8554287996388323,0.8379955201333542,0.8495440288228095,0.019241671528292585,18
24,2.2064682483673095,0.15483859839996097,0.059670019149780276,0.0035209763037000507,classification,0.001,0.01,1024,"[64, 32]",0.5,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[64, 32]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8778100574116345,0.8489347293847996,0.8321960028476671,0.8593530239099859,0.8388463475195775,0.8514280322147331,0.016082307354391166,14
25,3.457226610183716,0.05244646703705415,0.09583182334899902,0.0006145211454676247,classification,0.0001,0.001,1024,"[512, 256, 128]",0.0,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.0001, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[512, 256, 128]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8730372829771044,0.8370926012745046,0.8343317532253303,0.8614540466392318,0.8501675609036135,0.8512166490039569,0.014605707055079681,15
26,3.8116411685943605,0.32072881058191577,0.10659289360046387,0.01698140857237929,classification,0.01,0.01,1024,"[128, 64, 32]",0.5,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.01, 'l2': 0.01, 'input_dim': 1024, 'hlayers_sizes': '[128, 64, 32]', 'hidden_dropout': 0.5, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8396797399183786,0.8678439339480127,0.8362765015366984,0.8561407164313869,0.8390981229706029,0.847807802961016,0.012212934444528372,22
27,2.9466860771179197,0.2488203732613283,0.07091727256774902,0.002795514791839814,classification,0.001,0.001,1024,"[64, 32]",0.25,100,True,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[64, 32]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': True, 'batch_size': 256}",0.8600418482396072,0.8289142400722335,0.8219513465645673,0.8266395791009012,0.83216127519925,0.8339416578353118,0.013466644341101851,30
28,1.9710482120513917,0.02220085019702192,0.04885740280151367,0.0017353331249131336,classification,0.001,0.0001,1024,"[256, 128]",0.25,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.0001, 'input_dim': 1024, 'hlayers_sizes': '[256, 128]', 'hidden_dropout': 0.25, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8832053676419727,0.843195985483843,0.8287319199180427,0.8634074768627042,0.8357034953378132,0.8508488490488751,0.01990864155078485,16
29,1.7736567497253417,0.027398131287231543,0.044458532333374025,0.0010452977103518682,classification,0.001,0.001,1024,"[64, 32]",0.0,100,False,256,"{'task_type': 'classification', 'learning_rate': 0.001, 'l2': 0.001, 'input_dim': 1024, 'hlayers_sizes': '[64, 32]', 'hidden_dropout': 0.0, 'epochs': 100, 'batchnorm': False, 'batch_size': 256}",0.8734523068409766,0.8351304891389278,0.8265874876282752,0.8479710371412199,0.8265701238040666,0.8419422889106933,0.01759375476589588,28
